Campaign;Campaign ID;Campaign type;Currency code;Audience segment;Clicks;Impr.;Cost
Rio Mare Filodolio May - Jun 2025 (YT) - CPV;22524793110;In-stream video;EUR;Rio Mare Filodolio May - Jun 2025 (YT) - CPV - 9 sec;1,614;696,315;2162.64
UHU Super Glue Control April 2025 (YT) - Bumper - CPM;22424964895;In-stream video;EUR;Shoppers;1,603;879,389;1750.99
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;Food & Dining › Foodies;1,594;83,992;92.44
Borotalco Pure June 2025 (Bumper);22711295453;In-stream video;EUR;Sports & Fitness;1,570;1,014,773;1590.43
Rio Mare Great Taste December 2025 (YT) - CPM;23345854229;In-stream video;EUR;Lifestyles & Hobbies;1,480;1,463,335;2616.46
Rio Mare For Oceans Jun 2025 (YT) - CPV;22629192638;In-stream video;EUR;Travel › Travel Buffs › Family Holidayers;1,456;1,060,223;3860.57
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;Shoppers;1,358;123,461;77.52
LOC_HRV_HR_MUL_PANB_NA_Pan-Bauletto_PR_NA_2025-02-15_2025-03-15_NA;22241443084;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;1,312;1,671,022;2942.99
Borotalco Pure June 2025 (CPV);22714966255;In-stream video;EUR;Sports & Fitness;1,300;2,607,880;3197.53
Borotalco Pure June 2025 (CPV);22714966255;In-stream video;EUR;Sports & Fitness;1,206;2,208,201;3797
Borotalco Men Aug - Sep 2025 (CPM) - Bumper;22928971609;In-stream video;EUR;Sports & Fitness;1,204;554,594;853.56
Borotalco Men Aug - Sep 2025 (CPV) - VVC;22919079036;In-stream video;EUR;Shoppers;1,160;546,022;1276.18
Borotalco Men Aug - Sep 2025 (CPM) - Bumper;22928971609;In-stream video;EUR;Shoppers;1,128;587,314;821.22
Dr. Oetker Doručkujmo zajedno Aug - Sep 2025 (DN) - CPC;22942585570;Display;EUR;Cooking Information;1,050;59,909;59.16
Rio Mare For Oceans Jun 2025 (YT) - Bumper;22623027750;In-stream video;EUR;Travel › Travel Buffs › Family Holidayers;995;464,458;702.57
Dr. Oetker Easter Apr 2025 (YT) - CPV;22408653275;In-stream video;EUR;Food & Drink;986;300,752;725.7
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;Home & Garden › Household Supplies;978;573,761;708.3
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;Food & Dining › Cooking Enthusiasts › 30 Minute Chefs;964;136,324;52.85
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;Food & Dining › Frequently Dines Out › Diners by Meal;946;33,370;53.98
LOC_HRV_HR_MUL_BAIO_NA_Baiocchi_PR_NA_2025-03-15_2025-04-15_NA;22339069891;In-stream video;EUR;Shoppers;912;1,264,053;2676.01
UHU Super Glue Control April 2025 (YT) - Bumper - CPM;22424964895;In-stream video;EUR;Baby & Children's Products › Childcare & Education;887;244,677;423.75
Dr. Oetker Easter Apr 2025 (YT) - CPV;22408653275;In-stream video;EUR;Shoppers;878;451,949;1194.33
Dr. Oetker Ristorante Feliciana Feb 2025 (YT) - Reach Mix - CPM;22200112980;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;876;1,229,370;847.04
Rio Mare Filodolio May - Jun 2025 (YT) - CPV;22524793110;In-stream video;EUR;Food & Drink;848;719,155;1396.36
LOC_HRV_HR_BAR_PESS_NA_Pesto-March_PR_NA_2025-03-10_2025-03-30_NA;22306320697;In-stream video;EUR;Food & Drink;835;611,799;1176.32
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;People not in audiences;814;96,933;43.97
UHU Super Glue Control April 2025 (YT) - Bumper - CPM;22424964895;In-stream video;EUR;Home & Garden › Do-It-Yourselfers;805;321,036;561.16
LOC_HRV_HR_GRA_GRAC_NA_Always-on-CPU-2025_AO_NA_2025-02-17_2025-11-30_NA;22222166343;In-stream video;EUR;Food & Drink;705;1,046,437;1432.53
LOC_HRV_HR_GRA_GRAC_NA_Grancereale-brand_PR_NA_2025-02-27_2025-03-31_NA;22286693225;In-stream video;EUR;Food & Drink;687;700,268;1275.85
LOC_HRV_HR_BAR_PESS_NA_Pesto-March_PR_NA_2025-03-10_2025-03-30_NA;22306320697;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;682;921,154;1894.55
LOC_HRV_HR_BAR_BLUE_NA_Togetherness_PR_NA_2025-03-17_2025-04-13_NA;22309984514;In-stream video;EUR;Food & Drink;676;633,994;1162.46
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;Cooking Information;661;52,621;29.06
Dr. Oetker Easter Apr 2025 (YT) - Reach Mix - CPM;22378998132;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;660;491,321;637.08
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;Education › Primary & Secondary Schools;647;369,447;455.43
LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview;22183805418;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;639;1,910,120;2973.24
Borotalco Men Aug - Sep 2025 (CPV) - VVC;22919079036;In-stream video;EUR;Sports & Fitness;580;224,440;502.8
Rio Mare Filodolio May - Jun 2025 (YT) - CPV;22524793110;In-stream video;EUR;Lifestyles & Hobbies;565;705,539;1678.64
Rio Mare Great Taste December 2025 (YT) - CPM;23345854229;In-stream video;EUR;Food & Dining;564;647,902;1104.56
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;Baking Recipes;562;28,408;32.51
Borotalco Men Aug - Sep 2025 (CPM) - Bumper;22928971609;In-stream video;EUR;Sports & Fitness;489;252,850;399.83
LOC_HRV_HR_BAR_BLUE_NA_Togetherness_PR_NA_2025-03-17_2025-04-13_NA;22309984514;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;477;871,699;1789.08
Rio Mare For Oceans Jun 2025 (YT) - CPV;22629192638;In-stream video;EUR;Baby & Children's Products;476;200,304;567.84
Dr. Oetker Bread Club October 2025 (DN) - CPC;23084507224;Display;EUR;Food & Dining › Cooking Enthusiasts › Aspiring Chefs;469;36,988;23.06
Rio Mare Pate Mayo October 2025 (YT) - CPM - 2;23151406242;In-stream video;EUR;Lifestyles & Hobbies;461;726,047;1102.7
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;Food Blogs;460;36,115;20.63
Dr. Oetker Božićna kampanja Nov - Dec 2025 (YT) - TrueView for Reach;23304217610;In-stream video;EUR;Seasonal Shopping › Christmas Shopping;457;387,072;436.17
LOC_HRV_HR_MUL_BAIO_NA_Baiocchi_PR_NA_2025-03-15_2025-04-15_NA;22339069891;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;445;694,144;1371.14
Dr. Oetker Easter Apr 2025 (YT) - Reach Mix - CPM;22378998132;In-stream video;EUR;Easter Dr. Oetker custom intent;445;196,962;195.44
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;Baby & Children's Products › Childcare & Education;443;152,397;180.6
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;Baby & Children's Products › Childcare & Education;434;639,938;101.91
LOC_HRV_HR_GRA_GRAC_NA_Always-on-CPU-2025_AO_NA_2025-02-17_2025-11-30_NA;22222166343;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;424;1,234,913;1999.58
Rio Mare Pate Mayo October 2025 (YT) - CPM - 2;23151406242;In-stream video;EUR;People not in audiences;424;543,131;1454.08
LOC_HRV_HR_GRA_GRAC_NA_Grancereale-brand_PR_NA_2025-02-27_2025-03-31_NA;22286693225;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;414;1,012,383;1989.14
Rio Mare For Oceans Jun 2025 (YT) - Bumper;22623027750;In-stream video;EUR;Baby & Children's Products;387;171,015;280.27
Dr. Oetker Božićna kampanja Nov - Dec 2025 (YT) - TrueView for Reach;23304217610;In-stream video;EUR;People not in audiences;387;237,975;217.48
LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview;22183805418;In-stream video;EUR;Tjestenina (Search temes);383;763,502;971.52
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;Seasonal Shopping › Back-to-School Shopping › School Supplies;383;180,436;235.68
Rio Mare For Oceans Jun 2025 (YT) - CPV;22629192638;In-stream video;EUR;Lifestyles & Hobbies › Family-Focused;366;158,752;421.01
Rio Mare Filodolio May - Jun 2025 (YT) - CPV;22524793110;In-stream video;EUR;Shoppers;365;671,898;1664.65
Rio Mare Pate Mayo October 2025 (YT) - CPM - 2;23151406242;In-stream video;EUR;Food & Drink;365;474,614;537.31
LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview;22183805418;In-stream video;EUR;Barilla Integralne;359;175,266;435.42
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;Shoppers › Shopping Enthusiasts;340;241,653;331.61
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;People not in audiences;340;41,569;18.94
Dr. Oetker Božićna kampanja Nov - Dec 2025 (YT) - TrueView for Reach;23304217610;In-stream video;EUR;Food & Drink › Food;314;235,051;270.23
Borotalco Men Aug - Sep 2025 (CPV) - VVC;22919079036;In-stream video;EUR;Beauty & Wellness;313;341,423;820.1
LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview;22183805418;In-stream video;EUR;Food & Drink;303;614,894;737.38
Rio Mare For Oceans Jun 2025 (YT) - Bumper;22623027750;In-stream video;EUR;Food & Dining › Cooking Enthusiasts › 30 Minute Chefs;298;379,137;621.97
Dr. Oetker Easter Apr 2025 (YT) - CPV;22408653275;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;292;192,146;539.6
LOC_HRV_HR_MUL_BAIO_NA_Baiocchi_PR_NA_2025-03-15_2025-04-15_NA;22339069891;In-stream video;EUR;Shoppers › Shoppers by Shop Type › Grocery Shoppers;290;173,321;320.08
Dr. Oetker Božićna kampanja Nov - Dec 2025 (YT) - TrueView for Reach;23304217610;In-stream video;EUR;Shoppers;285;584,542;835.73
Dr. Oetker Doručkujmo zajedno Aug - Sep 2025 (DN) - CPC;22942585570;Display;EUR;Food & Dining › Cooking Enthusiasts › 30 Minute Chefs;280;23,825;36.56
Rio Mare Great Taste December 2025 (YT) - CPM;23345854229;In-stream video;EUR;Food & Dining › Foodies;278;200,466;353.56
LOC_HRV_HR_MUL_PANB_NA_Pan-Bauletto_PR_NA_2025-02-15_2025-03-15_NA;22241443084;In-stream video;EUR;Food & Dining › Foodies;207;312,711;739.81
Borotalco Men Aug - Sep 2025 (CPM) - Bumper;22928971609;In-stream video;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;207;105,060;152.39
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;Home & Garden › Do-It-Yourselfers;204;263,383;44.91
Rio Mare For Oceans Jun 2025 (YT) - Bumper;22623027750;In-stream video;EUR;Food & Drink;191;110,133;159.48
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;Shoppers;184;188,593;280.21
Hervis Poklon Kartice December 2025 - (DN) - CPM;23357588354;Display;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;176;198,133;49.12
Borotalco Pure June 2025 (CPV);22714966255;In-stream video;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;175;313,774;588.92
LOC_HRV_HR_BAR_PESS_NA_Pesto-March_PR_NA_2025-03-10_2025-03-30_NA;22306320697;In-stream video;EUR;Food & Dining › Foodies;173;217,451;534.86
UHU Super Glue Control April 2025 (YT) - Bumper - CPM;22424964895;In-stream video;EUR;Business Services › Office Supplies;171;78,928;153.17
Rio Mare For Oceans Jun 2025 (YT) - Bumper;22623027750;In-stream video;EUR;Lifestyles & Hobbies › Family-Focused;170;91,716;148.81
Borotalco Pure June 2025 (Bumper);22711295453;In-stream video;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;170;176,688;297.37
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;Shoppers › Value Shoppers;167;13,533;9.01
LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview;22183805418;In-stream video;EUR;Barilla Gluten Free;164;93,509;218.21
Rio Mare Pate Mayo October 2025 (YT) - CPM - 2;23151406242;In-stream video;EUR;Food & Dining;163;273,027;374.03
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;Shoppers › Shopping Enthusiasts;158;188,541;31.33
Dr. Oetker Easter Apr 2025 (YT) - CPV;22408653275;In-stream video;EUR;Food & Dining › Foodies;156;104,967;276.21
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;Parental Status › Parents › Parents of Primary-Schoolers (5-11 years);154;299,430;47.73
Borotalco Men Aug - Sep 2025 (CPV) - VVC;22919079036;In-stream video;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;151;48,121;107.6
Hervis Poklon Kartice December 2025 - (DN) - CPM;23357588354;Display;EUR;Sports & Fitness › Sports Fans;148;277,847;63.97
LOC_HRV_HR_MUL_PANB_NA_Pan-Bauletto_PR_NA_2025-02-15_2025-03-15_NA;22241443084;In-stream video;EUR;People not in audiences;146;129,746;210.37
Borotalco Pure June 2025 (Bumper);22711295453;In-stream video;EUR;Sports & Fitness › Health & Fitness Buffs;145;170,272;276.77
LOC_HRV_HR_BAR_BLUE_NA_Togetherness_PR_NA_2025-03-17_2025-04-13_NA;22309984514;In-stream video;EUR;Food & Dining › Foodies;143;185,727;487.56
Borotalco Men Aug - Sep 2025 (CPM) - Bumper;22928971609;In-stream video;EUR;Beauty & Wellness;138;209,711;365.66
LOC_HRV_HR_MUL_BAIO_NA_Baiocchi_PR_NA_2025-03-15_2025-04-15_NA;22339069891;In-stream video;EUR;People not in audiences;124;125,872;244.44
LOC_HRV_HR_MUL_PANB_NA_Pan-Bauletto_PR_NA_2025-02-15_2025-03-15_NA;22241443084;In-stream video;EUR;Food & Dining;117;129,376;288.5
LOC_HRV_HR_BAR_PESS_NA_Pesto-March_PR_NA_2025-03-10_2025-03-30_NA;22306320697;In-stream video;EUR;Food & Dining;116;75,268;183.15
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;Media & Entertainment;116;194,459;430.76
Rio Mare Pate Mayo October 2025 (YT) - CPM;23125923104;In-stream video;EUR;Food & Drink;116;98,424;175.03
LOC_HRV_HR_GRA_GRAC_NA_Always-on-CPU-2025_AO_NA_2025-02-17_2025-11-30_NA;22222166343;In-stream video;EUR;Food & Dining › Foodies;113;150,577;374.48
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;Food & Dining › Cooking Enthusiasts › 30 Minute Chefs;113;15,390;10.03
LOC_HRV_HR_MUL_BAIO_NA_Baiocchi_PR_NA_2025-03-15_2025-04-15_NA;22339069891;In-stream video;EUR;Food & Dining › Foodies;103;194,098;489.76
Rio Mare Filodolio May - Jun 2025 (YT) - CPV;22524793110;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;99;207,377;398.6
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;Food & Dining › Cooking Enthusiasts › Aspiring Chefs;98;11,156;5.1
LOC_HRV_HR_GRA_GRAC_NA_Grancereale-brand_PR_NA_2025-02-27_2025-03-31_NA;22286693225;In-stream video;EUR;Food & Dining › Foodies;95;185,730;429.47
Rio Mare Pate Mayo October 2025 (YT) - CPM;23125923104;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;95;119,522;214
Rio Mare Great Taste December 2025 (YT) - CPM;23345854229;In-stream video;EUR;Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out;93;66,397;89.54
Dr. Oetker Božićna kampanja Nov - Dec 2025 (YT) - TrueView for Reach;23304217610;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;88;248,526;345.13
LOC_HRV_HR_GRA_GRAC_NA_Grancereale-brand_PR_NA_2025-02-27_2025-03-31_NA;22286693225;In-stream video;EUR;Food & Dining;86;84,923;186.38
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;Home & Garden › Home Decor Enthusiasts;86;170,692;26.12
Rio Mare For Oceans Jun 2025 (YT) - Bumper;22623027750;In-stream video;EUR;Food & Dining › Foodies;83;111,073;157.07
Dr. Oetker Ristorante Feliciana Feb 2025 (YT) - Reach Mix - CPM;22200112980;In-stream video;EUR;Food & Dining;77;141,532;123.24
Dr. Oetker Ristorante Feliciana Feb 2025 (YT) - Reach Mix - CPM;22200112980;In-stream video;EUR;Food & Drink › Food › Pizza;75;110,433;62.12
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;Food & Dining;73;5,924;3.85
LOC_HRV_HR_BAR_BLUE_NA_Togetherness_PR_NA_2025-03-17_2025-04-13_NA;22309984514;In-stream video;EUR;Food & Dining;72;67,370;172.11
Rio Mare For Oceans Jun 2025 (YT) - CPV;22629192638;In-stream video;EUR;Parental Status › Parents › Parents of Primary-Schoolers (5-11 years);71;35,351;101.61
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;Food & Dining › Cooking Enthusiasts;70;12,624;3.91
LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview;22183805418;In-stream video;EUR;Food & Dining › Foodies;69;126,604;306.75
Hervis Poklon Kartice December 2025 - (DN) - CPM;23357588354;Display;EUR;Media & Entertainment;69;102,666;25.7
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;People not in audiences;66;46,863;81.39
Dr. Oetker Doručkujmo zajedno Aug - Sep 2025 (DN) - CPC;22942585570;Display;EUR;Food & Dining › Cooking Enthusiasts;66;7,433;8.68
Hervis Poklon Kartice December 2025 - (DN) - CPM;23357588354;Display;EUR;Sports & Fitness › Sports Fans › Winter Sports Enthusiasts;61;81,165;20.97
Rio Mare Great Taste December 2025 (YT) - CPM;23345854229;In-stream video;EUR;Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out;59;50,252;72.46
Hervis Poklon Kartice December 2025 - (DN) - CPM;23357588354;Display;EUR;Sports & Fitness › Sports Fans › Cycling Enthusiasts;56;77,738;21.62
Hervis Poklon Kartice December 2025 - (DN) - CPM;23357588354;Display;EUR;Shoppers;55;77,510;21.66
LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview;22183805418;In-stream video;EUR;Food & Dining;54;70,422;138.48
Dr. Oetker Easter Apr 2025 (YT) - CPV;22408653275;In-stream video;EUR;Baby & Children's Products › Childcare & Education › Childcare;54;15,629;33.58
LOC_HRV_HR_GRA_GRAC_NA_Grancereale-brand_PR_NA_2025-02-27_2025-03-31_NA;22286693225;In-stream video;EUR;People not in audiences;53;56,896;113.01
Dr. Oetker Bread Club October 2025 (DN) - CPC;23084507224;Display;EUR;Food & Dining › Cooking Enthusiasts;53;3,555;3.08
LOC_HRV_HR_GRA_GRAC_NA_Always-on-CPU-2025_AO_NA_2025-02-17_2025-11-30_NA;22222166343;In-stream video;EUR;Food & Dining;50;62,558;139.16
Dr. Oetker Easter Apr 2025 (YT) - Reach Mix - CPM;22378998132;In-stream video;EUR;Food & Dining › Foodies;50;64,980;99.87
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;Home & Garden › Do-It-Yourselfers;48;46,178;57.01
UHU Super Glue Control April 2025 (YT) - Bumper - CPM;22424964895;In-stream video;EUR;Education › Educational Resources (Preschool & Kindergarten);47;15,216;27.15
Dr. Oetker Bread Club October 2025 (DN) - CPC;23084507224;Display;EUR;Home & Garden › Do-It-Yourselfers;45;5,500;2.56
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;Lifestyles & Hobbies › Family-Focused;45;7,732;2.49
Dr. Oetker Božićna kampanja Nov - Dec 2025 (YT) - TrueView for Reach;23304217610;In-stream video;EUR;Baking Recipes;45;22,599;19.22
Rio Mare Filodolio May - Jun 2025 (YT) - CPV;22524793110;In-stream video;EUR;Food & Dining › Foodies;44;76,329;237.74
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;Shoppers;44;7,314;2.55
Rio Mare Filodolio May - Jun 2025 (YT) - CPV;22524793110;In-stream video;EUR;Travel › Travel Buffs › Family Holidayers;43;41,219;103.86
Dr. Oetker Bread Club October 2025 (DN) - CPC;23084507224;Display;EUR;Food & Dining › Frequently Dines Out › Diners by Meal;42;2,256;2.15
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;In-stream video;EUR;Business Services › Office Supplies;41;33,402;45.67
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;Parental Status › Parents › Parents of Pre-Schoolers (3-4 years);38;74,922;11.87
LOC_HRV_HR_MUL_BAIO_NA_Baiocchi_PR_NA_2025-03-15_2025-04-15_NA;22339069891;In-stream video;EUR;Food & Dining;37;44,401;104.63
Borotalco Pure June 2025 (CPV);22714966255;In-stream video;EUR;Sports & Fitness › Sports Fans › Tennis Enthusiasts;37;31,023;52.26
Hervis Poklon Kartice December 2025 - (DN) - CPM;23357588354;Display;EUR;Sports & Fitness › Sports Fans › Running Enthusiasts;36;31,476;8.99
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;Food & Dining › Frequently Dines Out › Diners by Meal;34;4,026;1.86
Dr. Oetker Božićna kampanja Nov - Dec 2025 (YT) - TrueView for Reach;23304217610;In-stream video;EUR;Food & Dining;34;37,764;71.16
Dr. Oetker Easter Apr 2025 (YT) - Reach Mix - CPM;22378998132;In-stream video;EUR;Food & Dining;32;34,502;59.81
