Campaign;Campaign ID;Campaign type;Currency code;Age;Gender;Clicks;Impr.;Cost
HR - BBQ roštilji (DN) - CPC;22751572756;Display;EUR;25 - 34;Female;195;21,256;45.79
MUM6Nov25_MDA_HomeAppliances_Appliances_Flight_GGL;23337586207;Demand Gen;EUR;25 - 34;Unknown;194;8,980;5.78
SLO - Lonci&Poklopci - Feb 2024 (Discovery) - CPA;20878469968;Demand Gen;EUR;35 - 44;Male;194;5,802;4.14
Kaufland - Impuls - NEO konkurencija - Jednodnevna akcija - Jankomir - DEC 2025 (DN) - CPC;23306185899;Display;EUR;35 - 44;Male;194;53,716;39.71
Audi Gume Oct - Dec 2025 (DG) - CPC;23151461725;Demand Gen;EUR;55 - 64;Unknown;194;3,609;7.68
SLO - Bialetti Gioia Plus (DN) - CPC;22664201436;Display;EUR;45 - 54;Male;193;14,489;14.77
HR - Bialetti Gioia Plus (DN) - CPC;22670173424;Display;EUR;Unknown;Female;193;6,278;10.66
Kaufland - Mini Jobs - May 2025 (DN) - CPM;22540720006;Display;EUR;18 - 24;Female;192;194,549;76.19
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Italian language;22615379438;Display;EUR;55 - 64;Male;192;209,572;43.17
Kaufland - Image - Platforma - Feb-Mar 2025 (YT) - CPV;22264967999;In-stream video;EUR;65+;Male;191;50,760;82.39
SusiliceSep25_MDA_LaundryCare_Dryers_Flight_GGL;23018167917;Demand Gen;EUR;35 - 44;Unknown;190;6,079;4.61
Kaufland - Impuls - Competition - NEO konkurencija Sinj - 100ti kupac - Dec-Jan 2024 (DN) - CPM;22052818761;Display;EUR;35 - 44;Male;189;165,366;79.21
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Slovenian language;22609067442;Display;EUR;35 - 44;Male;189;168,827;48.3
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DG) - CPC;22939420753;Demand Gen;EUR;35 - 44;Male;189;5,073;30.96
SLO - Super vikend (DN) - CPC;21347606788;Display;EUR;Unknown;Male;189;7,451;9.23
HR - Proizvodi (DN) - CPC;21024840365;Display;EUR;55 - 64;Female;188;43,613;56.79
Demand_Gen_Food_AirFryer_2025_Flight_HR;23064041271;Demand Gen;EUR;55 - 64;Unknown;188;8,861;7.81
Kaufland - Image - CSR - Vatrogasci - Jun-Jul 2025 (YT) - VVC;22639102988;In-stream video;EUR;18 - 24;Female;187;52,309;69.78
Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;EUR;18 - 24;Male;185;15,953;21.83
Kaufland - Impuls - Competition - NEO konkurencija Sinj - 100ti kupac - Dec-Jan 2024 (DN) - CPM;22052818761;Display;EUR;45 - 54;Male;185;209,158;102.29
Audi Zupčasti remen Oct - Dec 2025 (DG) - CPC;23178401984;Demand Gen;EUR;45 - 54;Unknown;185;6,118;7.18
Kaufland - Impuls - CRM - 50 dana - 50 poklona - Jan-Mar 2025 (DN) - CPC;22100777516;Display;EUR;65+;Unknown;185;17,343;5.82
Kaufland - Image - Impuls - FIMA - Split - Ravne njive - 100ti kupac - Split - Jul-Aug 2025 (DN) - CPM;22829619343;Display;EUR;Unknown;Male;184;13,790;6.02
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Aug 2025 (DN) - CPC;22922001768;Display;EUR;Unknown;Male;183;28,805;12.21
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Polish language;22609067019;Display;EUR;18 - 24;Male;182;105,449;30.11
SLO - Bialetti Gioia Plus (DN) - CPC;22664201436;Display;EUR;35 - 44;Female;182;16,016;13.27
Kaufland - Image - Cjenovna - Sep 2025 (YT) - VVC;22981115199;In-stream video;EUR;45 - 54;Male;182;54,251;73.87
SLO - Bialetti Gioia Plus (DN) - CPC;22664201436;Display;EUR;55 - 64;Female;180;15,900;14.47
Kaufland - Impuls - Split - Ravne njive - Nov - (DN) - CPC;23261800483;Display;EUR;25 - 34;Male;179;8,763;7.56
Demand_Gen_Food_AirFryer_2025_Flight_HR;23064041271;Demand Gen;EUR;18 - 24;Unknown;177;9,306;5.16
Demand_Gen_Cooking_CookingRange_2025_Pecniceiploce_HR;23063936142;Demand Gen;EUR;65+;Unknown;177;3,189;8.67
HR - Mjeseci (DN) - CPC;20986564702;Display;EUR;Unknown;Male;176;48,974;50.93
Kaufland - Image - Cjenovna - Sep 2025 (YT) - VVC;22981115199;In-stream video;EUR;35 - 44;Female;175;63,136;73.82
SLO - Bialetti Gioia Plus (DN) - CPC;22664201436;Display;EUR;55 - 64;Male;175;9,936;14.06
Kaufland - Impuls - Other - Online katalog - Guilty pleasures - Jan 2025 (DN) - CPC;22104822958;Display;EUR;65+;Unknown;175;5,205;5.34
Porsche Moon May - Jul 2025 - (YT) - VVC;22579330750;In-stream video;EUR;25 - 34;Male;174;337,091;633.98
Kaufland - Image - Platforma - Feb-Mar 2025 (YT) - VVC;22268416700;In-stream video;EUR;Unknown;Unknown;174;86,196;62.49
Demand_Gen_IndoorCleaning_VacuumCleaners_2024_Unlimited 7_HR;21782237668;Demand Gen;EUR;Unknown;Male;173;5,156;3.58
MUM6Nov25_MDA_HomeAppliances_Appliances_Flight_GGL;23337586207;Demand Gen;EUR;35 - 44;Unknown;172;7,408;4.96
Audi Gume Oct - Dec 2025 (DG) - CPC;23151461725;Demand Gen;EUR;45 - 54;Unknown;172;4,828;7.62
Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC;23064392874;Demand Gen;EUR;35 - 44;Female;171;5,443;129.61
Kaufland - Image - Other - NEO - Otvorenje Osijek - Oct 2025 (DN) - CPM;23076969740;Display;EUR;18 - 24;Female;170;172,022;41.67
Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Vinkovci - Jun-Jul 2025 (DN) - CPM;22715554283;Display;EUR;55 - 64;Male;169;150,271;48.43
Kaufland - Stranci - Hindi - Jul 2025 (DN) - CPM;22783135600;Display;EUR;55 - 64;Male;169;46,768;18.1
Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC;23064392874;Demand Gen;EUR;45 - 54;Male;168;4,467;68.88
Kaufland - Image - Kaufland Card Rođendan - Oct - Nov 2025 (YT) - VVC;23129909181;In-stream video;EUR;65+;Male;167;117,319;154.53
HR - Black Friday (DN) - CPA_2025;23284093421;Display;EUR;65+;Female;167;25,889;43.9
Audi Akumulator Nov - Dec 2025 (DG) - CPC;23228911139;Demand Gen;EUR;35 - 44;Unknown;165;7,510;4.65
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM;22935327806;Display;EUR;55 - 64;Male;165;127,327;46.24
Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC;23068292085;Demand Gen;EUR;Unknown;Female;165;3,968;6.41
202503// Got2b_STY Topseller B 25_OLV_16x9_15s_RangeBeachMattTwistedPowderful-Master_ChillHold&HeatProtection&VolumeBoost//15sec//CPM//W18-54;22608337149;In-stream video;EUR;18 - 24;Female;164;200,779;524.69
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Biograd - May-Jun 2025 (DN) - CPM;22588026601;Display;EUR;55 - 64;Male;163;149,879;86.87
Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DN) - CPM;23078243977;Display;EUR;55 - 64;Female;163;129,979;50.41
Kaufland - Image - Kaufland Card Rođendan - Oct - Nov 2025 (YT) - VVC;23129909181;In-stream video;EUR;55 - 64;Female;163;100,160;164.18
MUM6Nov25_MDA_HomeAppliances_Appliances_Flight_GGL;23337586207;Demand Gen;EUR;Unknown;Female;163;4,199;6.03
Porsche Moon May - Jul 2025 - (YT) - VVC;22579330750;In-stream video;EUR;45 - 54;Male;162;264,370;454.14
Kaufland - Image - Kaufland Card Rođendan - Oct - Nov 2025 (YT) - VVC;23129909181;In-stream video;EUR;55 - 64;Male;160;129,264;195.87
SusiliceSep25_MDA_LaundryCare_Dryers_Flight_GGL;23018167917;Demand Gen;EUR;18 - 24;Unknown;159;6,532;3.57
Audi Gume Oct - Dec 2025 (DG) - CPC;23151461725;Demand Gen;EUR;35 - 44;Unknown;159;9,168;6.03
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Italian language;22615379438;Display;EUR;45 - 54;Male;159;191,296;39.92
Porsche Moon May - Jul 2025 - (YT) - VVC;22579330750;In-stream video;EUR;35 - 44;Male;158;283,167;512.79
SLO - Proizvodi (DN) - CPC;21009676991;Display;EUR;65+;Male;158;13,633;13.42
Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC;23068292085;Demand Gen;EUR;18 - 24;Female;157;7,801;7.08
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Biograd - May-Jun 2025 (DN) - CPM;22588026601;Display;EUR;45 - 54;Female;157;140,137;80.8
Demand_Gen_Food_AirFryer_2025_Flight_HR;23064041271;Demand Gen;EUR;45 - 54;Unknown;156;8,643;7.8
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM;22935327806;Display;EUR;65+;Male;156;89,010;33.02
Kaufland - Image - Božić - Nov - Dec (YT) - CPM;23259665943;In-stream video;EUR;25 - 34;Male;155;220,919;260.41
Demand_Gen_Cooking_CookingRange_2025_Pecniceiploce_HR;23063936142;Demand Gen;EUR;55 - 64;Unknown;155;2,167;7.75
Kaufland - Impuls - Competition - NEO konkurencija Vinkovci - 100ti kupac - Dec-Jan 2024 (DN) - CPM;22016705165;Display;EUR;65+;Female;155;65,992;18.43
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM;22935327806;Display;EUR;65+;Female;155;77,815;27.78
Kaufland - Impuls - Božić - Nov-Dec - (DG) - CPC;23268872371;Demand Gen;EUR;65+;Unknown;155;5,518;5.58
Kaufland - Image - Other - NEO - Otvorenje Osijek - Oct 2025 (DN) - CPM;23076969740;Display;EUR;35 - 44;Male;153;195,305;49.02
Kaufland - Impuls - Image - Price - Cjenovna kampanja - Sept-Oct 2025 (YT) - CPM;22973170974;In-stream video;EUR;55 - 64;Female;153;74,675;82.58
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DG) - CPC;22939420753;Demand Gen;EUR;35 - 44;Female;152;6,187;21.6
Porsche Moon Oct - Dec 2025 - (YT) - VVC;23095969598;In-stream video;EUR;25 - 34;Male;151;393,262;900.3
Kaufland - Impuls - Red Bull Symphonic - Nov 2025 (DG) - CPC;23224632388;Demand Gen;EUR;65+;Unknown;151;3,872;5.35
Kaufland - Image - Impuls - Christmas - IGRAČKE - Nov-Dec 2025 (DN) - CPC;23228485387;Display;EUR;25 - 34;Male;150;10,108;9.02
Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Dugo Selo - Jan-Feb 2025 (DN) - CPM;22157995591;Display;EUR;45 - 54;Female;149;133,789;51.83
Kaufland - Image - Uskrs - Apr 2025 (YT) - CPV;22400857562;In-stream video;EUR;65+;Female;149;33,120;79.07
Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;EUR;25 - 34;Female;148;18,683;21.32
Kaufland - Impuls - Competition - NEO konkurencija Vinkovci - 100ti kupac - Dec-Jan 2024 (DN) - CPM;22016705165;Display;EUR;55 - 64;Female;148;73,877;20.84
SLO - Bialetti Gioia Plus (DN) - CPC;22664201436;Display;EUR;35 - 44;Male;147;15,699;11.33
SusiliceSep25_MDA_LaundryCare_Dryers_Flight_GGL;23018167917;Demand Gen;EUR;65+;Unknown;147;4,117;4.02
Kaufland - Image - Cjenovna - Sep 2025 (YT) - VVC;22981115199;In-stream video;EUR;25 - 34;Female;145;43,758;53.89
Porsche DWA Oct - Dec 2025 (DG) - CPC;23205620765;Demand Gen;EUR;25 - 34;Unknown;143;6,834;4.43
Kaufland - Impuls - Split - Ravne njive - Sept-Nov 2025 (DG) - CPC;23055052468;Demand Gen;EUR;Unknown;Female;143;3,189;4.87
Kaufland - Image - Kaufland Card Rođendan - Oct - Nov 2025 (YT) - VVC;23129909181;In-stream video;EUR;35 - 44;Male;142;130,422;211.41
HR - Black Friday (DN) - CPA_2025;23284093421;Display;EUR;45 - 54;Male;142;31,292;54.29
Kaufland - Impuls - Ivanec - Sept-Nov 2025 (DG) - CPC;23055092044;Demand Gen;EUR;25 - 34;Female;141;3,007;16.33
Porsche DWA Oct - Dec 2025 (DG) - CPC;23205620765;Demand Gen;EUR;35 - 44;Unknown;141;4,642;4.27
SLO - Bialetti Gioia Plus (DN) - CPC;22664201436;Display;EUR;Unknown;Female;141;6,131;11.19
Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Dugo Selo - Jan-Feb 2025 (DN) - CPM;22157995591;Display;EUR;35 - 44;Male;140;163,582;61.25
Porsche Moon Oct - Dec 2025 - (YT) - VVC;23095969598;In-stream video;EUR;35 - 44;Male;140;305,014;652.54
SLO - Bialetti Gioia Plus (DN) - CPC;22664201436;Display;EUR;65+;Male;140;10,177;9.88
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Polish language;22609067019;Display;EUR;25 - 34;Male;139;150,734;39.06
HR - Proizvodi (DN) - CPC;21024840365;Display;EUR;65+;Female;138;29,105;37.38
Kaufland - Impuls - Split - Ravne njive - Nov - (DN) - CPC;23261800483;Display;EUR;18 - 24;Male;137;8,139;5.47
SLO - Proizvodi (DN) - CPC;21009676991;Display;EUR;55 - 64;Female;137;21,210;10.87
Kaufland - Impuls - Image - Price - Cjenovna kampanja - Sept-Oct 2025 (DG) - CPC;22973235801;Demand Gen;EUR;55 - 64;Unknown;135;2,047;3.64
Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC;23064392874;Demand Gen;EUR;25 - 34;Female;134;4,033;67.31
HR - Black Friday (DN) - CPA_2025;23284093421;Display;EUR;55 - 64;Male;134;24,453;54.61
Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Dugo Selo - Jan-Feb 2025 (DN) - CPM;22157995591;Display;EUR;45 - 54;Male;132;163,711;61.64
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM;22935327806;Display;EUR;45 - 54;Male;132;137,999;48.26
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Polish language;22609067019;Display;EUR;18 - 24;Female;129;107,716;28.42
Porsche Moon May - Jul 2025 - (YT) - VVC;22579330750;In-stream video;EUR;25 - 34;Female;128;230,574;428.24
Kaufland - Image - CSR - Vatrogasci - Sept-Oct 2025 (YT) - VVC;23005725960;In-stream video;EUR;25 - 34;Male;128;38,065;42.41
Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DN) - CPM;23078243977;Display;EUR;65+;Female;128;83,108;32.44
Kaufland - Impuls - Kaufland Card - NEO konkurencija - 100ti kupac - Split - Jan-Feb 2025 (DN) - CPM;22094960787;Display;EUR;25 - 34;Female;127;140,709;38.38
HR - Bialetti Gioia Plus (DN) - CPC;22670173424;Display;EUR;18 - 24;Male;125;4,048;5.85
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Slovenian language;22609067442;Display;EUR;25 - 34;Female;125;111,914;30.62
HR - BBQ roštilji (DN) - CPC;22751572756;Display;EUR;25 - 34;Male;125;17,557;15.58
Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Vinkovci - Jun-Jul 2025 (DN) - CPM;22715554283;Display;EUR;35 - 44;Male;125;110,444;31.65
Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Vinkovci - Jun-Jul 2025 (DN) - CPM;22715554283;Display;EUR;45 - 54;Male;125;152,425;48.92
HR - Mjeseci (DN) - CPC;20986564702;Display;EUR;18 - 24;Female;123;19,246;37.61
Kaufland - Image - CSR - Vatrogasci - Sept-Oct 2025 (YT) - VVC;23005725960;In-stream video;EUR;35 - 44;Male;123;41,523;48.07
Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Dugo Selo - Jan-Feb 2025 (DN) - CPM;22157995591;Display;EUR;35 - 44;Female;122;95,142;35.61
Kaufland - Image - Platforma - Feb-Mar 2025 (YT) - CPV;22264967999;In-stream video;EUR;55 - 64;Male;122;58,272;115.84
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Italian language;22615379438;Display;EUR;35 - 44;Male;121;145,794;28.19
Kaufland - Image - CSR - IT Bags - Nov 2025 (YT) - VVC;23223863253;In-stream video;EUR;55 - 64;Female;121;40,503;49.3
Kaufland - Image - CSR - Food Waste - Mar 2025 (YT) - VVC;22335405307;In-stream video;EUR;65+;Male;121;30,918;22.93
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM;22935327806;Display;EUR;45 - 54;Female;120;117,202;42.7
Porsche Moon Oct - Dec 2025 - (YT) - VVC;23095969598;In-stream video;EUR;45 - 54;Male;120;300,139;587.37
Kaufland - Image - Platforma - Feb-Mar 2025 (YT) - CPV;22264967999;In-stream video;EUR;55 - 64;Female;120;50,378;107.98
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Other languages;22609066737;Display;EUR;Unknown;Unknown;120;67,029;22.91
Kaufland - Stranci - Hindi - Jul 2025 (DN) - CPM;22783135600;Display;EUR;18 - 24;Male;119;30,944;14.42
Kaufland - Impuls - Kaufland Card - NEO konkurencija - 100ti kupac - Split - Jan-Feb 2025 (DN) - CPM;22094960787;Display;EUR;25 - 34;Male;119;157,809;39.09
Kaufland - Impuls - NEO konkurencija - Jednodnevna akcija - Jankomir - DEC 2025 (DN) - CPC;23306185899;Display;EUR;25 - 34;Female;119;24,956;19.99
Kaufland - Impuls - Image - Price - Cjenovna kampanja - Sept-Oct 2025 (YT) - CPM;22973170974;In-stream video;EUR;35 - 44;Male;119;149,485;170.64
SLO - Proizvodi (DN) - CPC;21009676991;Display;EUR;35 - 44;Male;118;9,797;9.25
Kaufland - Impuls - Red Bull Symphonic - Nov 2025 (DG) - CPC;23224632388;Demand Gen;EUR;Unknown;Male;118;4,405;5.22
Kaufland - Impuls - Image - Price - Cjenovna kampanja - Sept-Oct 2025 (YT) - CPM;22973170974;In-stream video;EUR;25 - 34;Male;117;178,579;187.76
Porsche Moon May - Jul 2025 - (YT) - VVC;22579330750;In-stream video;EUR;35 - 44;Female;115;252,281;413.85
Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC;23064392874;Demand Gen;EUR;35 - 44;Male;115;3,836;57.23
Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC;23068292085;Demand Gen;EUR;Unknown;Unknown;115;2,697;4.23
Kaufland - Image - Kaufland Card Rođendan - Oct - Nov 2025 (YT) - VVC;23129909181;In-stream video;EUR;35 - 44;Female;114;90,382;167.17
Kaufland - Image - Cjenovna - Sep 2025 (YT) - VVC;22981115199;In-stream video;EUR;45 - 54;Female;113;40,817;57.61
Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DN) - CPM;23078243977;Display;EUR;65+;Male;113;88,596;34.54
SLO - Lonci&Poklopci - Feb 2024 (Discovery) - CPA;20878469968;Demand Gen;EUR;25 - 34;Male;112;4,127;2.67
Kaufland - Image - Platforma - Feb-Mar 2025 (YT) - VVC;22268416700;In-stream video;EUR;35 - 44;Male;112;65,378;61.68
SusiliceSep25_MDA_LaundryCare_Dryers_Flight_GGL;23018167917;Demand Gen;EUR;45 - 54;Unknown;111;2,374;2.69
Kaufland - Image - Božić - Nov - Dec (YT) - CPM;23259665943;In-stream video;EUR;35 - 44;Male;110;195,714;238.38
HR - Proizvodi (DN) - CPC;21024840365;Display;EUR;45 - 54;Female;110;34,790;48.39
Kaufland - Image - Kaufland Card Rođendan - Oct - Nov 2025 (YT) - VVC;23129909181;In-stream video;EUR;45 - 54;Male;110;130,573;212.44
Audi Gume Mar - Apr 2025 (DG) - CPC;22365090942;Demand Gen;EUR;55 - 64;Unknown;108;1,516;3.83
Kaufland - Impuls - Competition - NEO konkurencija Sinj - 100ti kupac - Dec-Jan 2024 (DN) - CPM;22052818761;Display;EUR;Unknown;Female;108;74,834;36.12
Audi Servisni paketi -  Metlice Apr - May 2025 (DG) - CPC;22400779105;Demand Gen;EUR;25 - 34;Unknown;107;7,862;3.43
Kaufland - Image - CSR - Vatrogasci - Sept-Oct 2025 (YT) - VVC;23005725960;In-stream video;EUR;25 - 34;Female;107;22,863;24.46
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Biograd - May-Jun 2025 (DN) - CPM;22588026601;Display;EUR;45 - 54;Male;107;136,898;75.73
Kaufland - Image - Uskrs - Apr 2025 (YT) - CPV;22400857562;In-stream video;EUR;65+;Male;107;34,833;80.92
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Polish language;22609067019;Display;EUR;Unknown;Female;107;52,096;19.15
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Italian language;22615379438;Display;EUR;25 - 34;Female;106;133,301;24.18
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Biograd - May-Jun 2025 (DN) - CPM;22588026601;Display;EUR;35 - 44;Female;106;74,788;40.79
Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DN) - CPM;23078243977;Display;EUR;35 - 44;Female;106;66,499;22.36
Kaufland - Image - Kaufland Card Rođendan - Oct - Nov 2025 (YT) - VVC;23129909181;In-stream video;EUR;25 - 34;Male;105;139,272;213.25
Kaufland - Impuls - Image - Price - Cjenovna kampanja - Sept-Oct 2025 (YT) - CPM;22973170974;In-stream video;EUR;45 - 54;Male;105;138,472;166.03
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM;22935327806;Display;EUR;35 - 44;Female;104;69,905;23.57
Kaufland - Image - CSR - Vatrogasci - Sept-Oct 2025 (YT) - VVC;23005725960;In-stream video;EUR;45 - 54;Male;104;37,310;40.83
SusiliceSep25_MDA_LaundryCare_Dryers_Flight_GGL;23018167917;Demand Gen;EUR;55 - 64;Unknown;104;2,458;2.52
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Slovenian language;22609067442;Display;EUR;25 - 34;Male;103;89,070;21.24
Kaufland - Image - CSR - Vatrogasci - Sept-Oct 2025 (YT) - VVC;23005725960;In-stream video;EUR;35 - 44;Female;103;35,116;39.87
Kaufland - Image - Platforma - Feb-Mar 2025 (YT) - VVC;22268416700;In-stream video;EUR;25 - 34;Male;102;55,087;59.67
Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Dugo Selo - Jan-Feb 2025 (DN) - CPM;22157995591;Display;EUR;55 - 64;Male;102;120,773;46.44
Kaufland - Image - Impuls - FIMA - Split - Ravne njive - 100ti kupac - Split - Jul-Aug 2025 (DN) - CPM;22829619343;Display;EUR;Unknown;Unknown;102;3,766;3.95
Kaufland - Image - Other - NEO - Otvorenje Osijek - Oct 2025 (DN) - CPM;23076969740;Display;EUR;25 - 34;Male;101;159,600;39.7
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM;22935327806;Display;EUR;35 - 44;Male;101;88,724;28.29
SLO - Proizvodi (DN) - CPC;21009676991;Display;EUR;45 - 54;Female;101;12,063;7.65
SLO - Bialetti Gioia Plus (DN) - CPC;22664201436;Display;EUR;Unknown;Male;101;3,271;7.99
Kaufland - Image - Impuls - FIMA - Split - Ravne njive - Jun-Jul 2025 (DN) - CPC;22719312160;Display;EUR;Unknown;Male;101;8,128;5.63
Kaufland - Impuls - Online leaflets - Back to school - Aug-Sep 2025 (DN) - CPC;22942079495;Display;EUR;25 - 34;Male;100;14,077;5.25
Porsche Moon Oct - Dec 2025 - (YT) - VVC;23095969598;In-stream video;EUR;25 - 34;Female;100;302,065;720.67
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM;22935327806;Display;EUR;Unknown;Female;100;61,103;21.27
Kaufland - Image - Božić - Nov - Dec (YT) - CPM;23259665943;In-stream video;EUR;45 - 54;Male;99;179,713;227.67
HR - Black Friday (DN) - CPA_2025;23284093421;Display;EUR;65+;Male;99;22,758;43.57
Kaufland - Image - Platforma - Feb-Mar 2025 (YT) - VVC;22268416700;In-stream video;EUR;45 - 54;Male;98;58,247;53.07
HR - Bialetti Gioia Plus (DN) - CPC;22670173424;Display;EUR;18 - 24;Female;97;3,675;5.14
Kaufland - Impuls - Competition - NEO konkurencija Vinkovci - 100ti kupac - Dec-Jan 2024 (DN) - CPM;22016705165;Display;EUR;35 - 44;Female;97;51,900;11.68
